Video,Frame,Overall Score,Overall Status,Blur Score,Blur Status,Brightness Score,Brightness Status,Contrast Score,Contrast Status,Sharpness Score,Sharpness Status,Noise Score,Noise Status,Resolution,Recommendations
Abuse029_x264,motion_0147.jpg,70,MODERATE,2519.99,SHARP,66.65,DARK,77.04,GOOD,90.59,SHARP,50.2,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0148.jpg,70,MODERATE,2528.22,SHARP,66.64,DARK,76.98,GOOD,90.63,SHARP,50.28,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0149.jpg,70,MODERATE,2529.03,SHARP,66.6,DARK,76.9,GOOD,90.63,SHARP,50.29,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0150.jpg,70,MODERATE,2566.79,SHARP,66.52,DARK,76.81,GOOD,91.04,SHARP,50.66,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0151.jpg,70,MODERATE,2604.26,SHARP,66.43,DARK,76.73,GOOD,91.52,SHARP,51.03,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0152.jpg,70,MODERATE,2596.2,SHARP,66.35,DARK,76.59,GOOD,91.51,SHARP,50.95,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0153.jpg,70,MODERATE,2619.83,SHARP,66.29,DARK,76.52,GOOD,91.73,SHARP,51.18,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0154.jpg,70,MODERATE,2640.72,SHARP,66.23,DARK,76.43,GOOD,91.93,SHARP,51.39,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0155.jpg,70,MODERATE,2661.24,SHARP,66.33,DARK,76.54,GOOD,92.27,SHARP,51.59,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0156.jpg,70,MODERATE,2656.11,SHARP,66.35,DARK,76.53,GOOD,92.2,SHARP,51.54,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0157.jpg,70,MODERATE,2661.73,SHARP,66.32,DARK,76.47,GOOD,92.13,SHARP,51.59,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0158.jpg,70,MODERATE,2674.84,SHARP,66.27,DARK,76.49,GOOD,92.39,SHARP,51.72,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0159.jpg,70,MODERATE,2648.27,SHARP,66.39,DARK,76.59,GOOD,92.12,SHARP,51.46,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0160.jpg,70,MODERATE,2629.65,SHARP,66.56,DARK,76.75,GOOD,91.9,SHARP,51.28,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0161.jpg,70,MODERATE,2615.98,SHARP,66.62,DARK,76.82,GOOD,91.76,SHARP,51.15,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0162.jpg,70,MODERATE,2613.41,SHARP,66.7,DARK,76.91,GOOD,91.62,SHARP,51.12,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0163.jpg,70,MODERATE,2606.52,SHARP,66.72,DARK,76.94,GOOD,91.55,SHARP,51.05,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0164.jpg,70,MODERATE,2614.2,SHARP,66.82,DARK,77.01,GOOD,91.75,SHARP,51.13,HIGH,320x240,"Increase Brightness, Apply Denoising"
Abuse029_x264,motion_0165.jpg,70,MODERATE,2600.92,SHARP,66.86,DARK,77.04,GOOD,91.57,SHARP,51.0,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0000.jpg,70,MODERATE,2063.81,SHARP,50.53,DARK,56.4,GOOD,50.48,SHARP,45.43,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0001.jpg,70,MODERATE,2103.48,SHARP,50.58,DARK,56.5,GOOD,51.27,SHARP,45.86,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0002.jpg,70,MODERATE,2129.5,SHARP,50.74,DARK,56.54,GOOD,51.64,SHARP,46.15,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0003.jpg,70,MODERATE,2103.18,SHARP,50.62,DARK,56.45,GOOD,51.15,SHARP,45.86,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0004.jpg,70,MODERATE,2081.99,SHARP,50.67,DARK,56.51,GOOD,51.37,SHARP,45.63,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0005.jpg,70,MODERATE,2073.02,SHARP,50.64,DARK,56.44,GOOD,51.08,SHARP,45.53,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0006.jpg,70,MODERATE,2096.4,SHARP,50.93,DARK,56.52,GOOD,51.3,SHARP,45.79,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0007.jpg,70,MODERATE,2131.48,SHARP,51.18,DARK,56.7,GOOD,52.14,SHARP,46.17,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0008.jpg,70,MODERATE,2192.21,SHARP,52.4,DARK,57.01,GOOD,53.26,SHARP,46.82,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0009.jpg,70,MODERATE,2173.44,SHARP,51.78,DARK,56.95,GOOD,53.03,SHARP,46.62,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0010.jpg,70,MODERATE,2157.97,SHARP,51.73,DARK,56.75,GOOD,52.69,SHARP,46.45,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0011.jpg,70,MODERATE,2134.91,SHARP,51.55,DARK,56.69,GOOD,52.42,SHARP,46.21,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0012.jpg,70,MODERATE,2154.7,SHARP,51.97,DARK,56.85,GOOD,53.21,SHARP,46.42,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0013.jpg,70,MODERATE,2145.27,SHARP,51.44,DARK,56.6,GOOD,52.55,SHARP,46.32,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0014.jpg,70,MODERATE,2179.19,SHARP,51.82,DARK,56.92,GOOD,53.35,SHARP,46.68,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0015.jpg,70,MODERATE,2164.11,SHARP,51.69,DARK,56.78,GOOD,52.95,SHARP,46.52,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0016.jpg,70,MODERATE,2153.56,SHARP,51.52,DARK,56.64,GOOD,52.54,SHARP,46.41,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0017.jpg,70,MODERATE,2149.05,SHARP,51.29,DARK,56.64,GOOD,52.46,SHARP,46.36,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0018.jpg,70,MODERATE,2154.43,SHARP,51.34,DARK,56.59,GOOD,52.39,SHARP,46.42,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0019.jpg,70,MODERATE,2145.42,SHARP,51.11,DARK,56.54,GOOD,52.21,SHARP,46.32,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0020.jpg,70,MODERATE,2126.69,SHARP,50.92,DARK,56.35,GOOD,51.65,SHARP,46.12,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0021.jpg,70,MODERATE,2147.52,SHARP,51.44,DARK,56.79,GOOD,52.67,SHARP,46.34,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0022.jpg,70,MODERATE,2190.54,SHARP,51.91,DARK,57.15,GOOD,53.65,SHARP,46.8,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0023.jpg,70,MODERATE,2177.87,SHARP,51.78,DARK,56.91,GOOD,53.1,SHARP,46.67,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0024.jpg,70,MODERATE,2200.12,SHARP,52.47,DARK,57.31,GOOD,53.95,SHARP,46.91,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0025.jpg,70,MODERATE,2134.13,SHARP,51.43,DARK,56.55,GOOD,51.94,SHARP,46.2,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0026.jpg,70,MODERATE,2131.94,SHARP,51.5,DARK,56.71,GOOD,52.49,SHARP,46.17,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0027.jpg,70,MODERATE,2147.06,SHARP,51.59,DARK,56.89,GOOD,52.92,SHARP,46.34,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0028.jpg,70,MODERATE,2148.99,SHARP,51.66,DARK,56.87,GOOD,52.94,SHARP,46.36,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0029.jpg,70,MODERATE,2197.94,SHARP,52.3,DARK,57.17,GOOD,53.8,SHARP,46.88,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0030.jpg,70,MODERATE,2189.85,SHARP,52.16,DARK,57.01,GOOD,53.47,SHARP,46.8,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0031.jpg,70,MODERATE,2168.22,SHARP,51.92,DARK,56.85,GOOD,52.92,SHARP,46.56,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0032.jpg,70,MODERATE,2185.57,SHARP,52.06,DARK,57.11,GOOD,53.47,SHARP,46.75,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0033.jpg,70,MODERATE,2196.0,SHARP,52.7,DARK,57.39,GOOD,54.21,SHARP,46.86,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0034.jpg,70,MODERATE,2178.05,SHARP,52.41,DARK,57.12,GOOD,53.69,SHARP,46.67,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0035.jpg,70,MODERATE,2204.24,SHARP,53.17,DARK,57.65,GOOD,54.9,SHARP,46.95,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0036.jpg,70,MODERATE,2190.53,SHARP,52.96,DARK,57.41,GOOD,54.31,SHARP,46.8,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0037.jpg,70,MODERATE,2201.57,SHARP,53.32,DARK,57.76,GOOD,54.85,SHARP,46.92,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0038.jpg,70,MODERATE,2247.97,SHARP,53.74,DARK,58.09,GOOD,56.03,SHARP,47.41,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0039.jpg,70,MODERATE,2369.27,SHARP,55.89,DARK,59.88,GOOD,59.74,SHARP,48.68,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0040.jpg,70,MODERATE,2452.81,SHARP,57.4,DARK,61.13,GOOD,61.96,SHARP,49.53,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0041.jpg,70,MODERATE,2440.36,SHARP,56.69,DARK,60.39,GOOD,60.91,SHARP,49.4,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0042.jpg,70,MODERATE,2313.39,SHARP,54.31,DARK,58.42,GOOD,57.13,SHARP,48.1,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0043.jpg,70,MODERATE,2240.54,SHARP,53.03,DARK,57.39,GOOD,55.32,SHARP,47.33,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0044.jpg,70,MODERATE,2298.08,SHARP,54.18,DARK,58.5,GOOD,57.68,SHARP,47.94,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0045.jpg,70,MODERATE,2283.8,SHARP,53.88,DARK,58.17,GOOD,57.02,SHARP,47.79,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0046.jpg,70,MODERATE,2198.59,SHARP,52.87,DARK,57.48,GOOD,54.9,SHARP,46.89,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0047.jpg,70,MODERATE,2221.22,SHARP,53.28,DARK,57.97,GOOD,55.7,SHARP,47.13,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0048.jpg,70,MODERATE,2234.16,SHARP,53.43,DARK,58.1,GOOD,56.0,SHARP,47.27,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0049.jpg,70,MODERATE,2233.35,SHARP,53.25,DARK,57.9,GOOD,55.75,SHARP,47.26,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0050.jpg,70,MODERATE,2245.51,SHARP,53.24,DARK,57.9,GOOD,55.73,SHARP,47.39,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0051.jpg,70,MODERATE,2236.74,SHARP,53.05,DARK,57.7,GOOD,55.26,SHARP,47.29,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0052.jpg,70,MODERATE,2218.89,SHARP,52.76,DARK,57.46,GOOD,54.61,SHARP,47.11,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0053.jpg,70,MODERATE,2231.07,SHARP,52.9,DARK,57.61,GOOD,54.92,SHARP,47.23,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0054.jpg,70,MODERATE,2249.44,SHARP,53.36,DARK,58.01,GOOD,55.61,SHARP,47.43,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0055.jpg,70,MODERATE,2210.03,SHARP,52.78,DARK,57.45,GOOD,54.6,SHARP,47.01,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0056.jpg,70,MODERATE,2237.46,SHARP,53.03,DARK,57.74,GOOD,55.23,SHARP,47.3,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0057.jpg,70,MODERATE,2230.74,SHARP,52.65,DARK,57.37,GOOD,54.67,SHARP,47.23,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0058.jpg,70,MODERATE,2202.21,SHARP,52.27,DARK,57.02,GOOD,54.14,SHARP,46.93,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0059.jpg,70,MODERATE,2197.91,SHARP,52.55,DARK,57.18,GOOD,54.26,SHARP,46.88,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0060.jpg,70,MODERATE,2210.8,SHARP,53.01,DARK,57.63,GOOD,54.95,SHARP,47.02,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0061.jpg,70,MODERATE,2221.75,SHARP,52.85,DARK,57.33,GOOD,54.6,SHARP,47.14,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0062.jpg,70,MODERATE,2205.14,SHARP,52.56,DARK,57.13,GOOD,54.2,SHARP,46.96,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0063.jpg,70,MODERATE,2185.75,SHARP,52.59,DARK,57.02,GOOD,53.86,SHARP,46.75,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0064.jpg,70,MODERATE,2190.08,SHARP,52.47,DARK,56.93,GOOD,53.77,SHARP,46.8,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0065.jpg,70,MODERATE,2224.17,SHARP,52.71,DARK,57.38,GOOD,54.55,SHARP,47.16,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0066.jpg,70,MODERATE,2206.53,SHARP,52.37,DARK,57.01,GOOD,53.91,SHARP,46.97,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0067.jpg,70,MODERATE,2222.69,SHARP,52.47,DARK,57.25,GOOD,54.47,SHARP,47.15,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0068.jpg,70,MODERATE,2243.87,SHARP,52.82,DARK,57.55,GOOD,55.05,SHARP,47.37,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0069.jpg,70,MODERATE,2217.62,SHARP,52.56,DARK,57.25,GOOD,54.45,SHARP,47.09,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0070.jpg,70,MODERATE,2214.11,SHARP,52.56,DARK,57.25,GOOD,54.43,SHARP,47.05,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0071.jpg,70,MODERATE,2236.67,SHARP,53.02,DARK,57.63,GOOD,55.03,SHARP,47.29,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0072.jpg,70,MODERATE,2235.33,SHARP,53.0,DARK,57.59,GOOD,54.94,SHARP,47.28,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0073.jpg,70,MODERATE,2227.5,SHARP,53.07,DARK,57.67,GOOD,55.1,SHARP,47.2,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0074.jpg,70,MODERATE,2265.33,SHARP,53.92,DARK,58.37,GOOD,56.45,SHARP,47.6,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0075.jpg,70,MODERATE,2246.82,SHARP,53.69,DARK,58.11,GOOD,56.01,SHARP,47.4,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0076.jpg,70,MODERATE,2235.93,SHARP,53.4,DARK,57.87,GOOD,55.71,SHARP,47.29,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0077.jpg,70,MODERATE,2237.95,SHARP,53.47,DARK,57.98,GOOD,55.93,SHARP,47.31,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0078.jpg,70,MODERATE,2242.29,SHARP,53.54,DARK,58.05,GOOD,56.15,SHARP,47.35,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0079.jpg,70,MODERATE,2234.98,SHARP,53.37,DARK,57.82,GOOD,55.95,SHARP,47.28,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0080.jpg,70,MODERATE,2231.42,SHARP,53.02,DARK,57.47,GOOD,55.36,SHARP,47.24,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0081.jpg,70,MODERATE,2236.07,SHARP,53.05,DARK,57.52,GOOD,55.54,SHARP,47.29,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0082.jpg,70,MODERATE,2235.67,SHARP,53.09,DARK,57.75,GOOD,55.71,SHARP,47.28,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0083.jpg,70,MODERATE,2250.88,SHARP,53.74,DARK,58.35,GOOD,56.54,SHARP,47.44,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0084.jpg,70,MODERATE,2255.15,SHARP,53.88,DARK,58.45,GOOD,56.64,SHARP,47.49,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0085.jpg,70,MODERATE,2270.65,SHARP,53.97,DARK,58.42,GOOD,56.78,SHARP,47.65,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0086.jpg,70,MODERATE,2261.86,SHARP,53.95,DARK,58.35,GOOD,56.54,SHARP,47.56,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0087.jpg,70,MODERATE,2264.4,SHARP,54.07,DARK,58.46,GOOD,56.6,SHARP,47.59,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0088.jpg,70,MODERATE,2234.31,SHARP,53.08,DARK,57.5,GOOD,54.94,SHARP,47.27,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0089.jpg,70,MODERATE,2153.85,SHARP,51.26,DARK,56.23,GOOD,52.84,SHARP,46.41,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0090.jpg,70,MODERATE,2172.55,SHARP,52.09,DARK,57.11,GOOD,53.76,SHARP,46.61,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0091.jpg,70,MODERATE,2145.43,SHARP,50.69,DARK,55.84,GOOD,52.09,SHARP,46.32,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0092.jpg,70,MODERATE,2151.02,SHARP,51.0,DARK,56.23,GOOD,52.49,SHARP,46.38,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0093.jpg,70,MODERATE,2169.32,SHARP,51.56,DARK,56.71,GOOD,53.11,SHARP,46.58,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0094.jpg,70,MODERATE,2198.57,SHARP,52.33,DARK,57.39,GOOD,54.15,SHARP,46.89,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0095.jpg,70,MODERATE,2190.81,SHARP,51.97,DARK,56.98,GOOD,53.58,SHARP,46.81,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0096.jpg,70,MODERATE,2198.89,SHARP,52.24,DARK,57.34,GOOD,54.04,SHARP,46.89,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0097.jpg,70,MODERATE,2202.62,SHARP,51.77,DARK,56.74,GOOD,53.48,SHARP,46.93,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0098.jpg,70,MODERATE,2189.31,SHARP,51.71,DARK,56.87,GOOD,53.38,SHARP,46.79,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0099.jpg,70,MODERATE,2206.58,SHARP,52.28,DARK,57.38,GOOD,54.16,SHARP,46.97,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0100.jpg,70,MODERATE,2194.72,SHARP,51.81,DARK,56.85,GOOD,53.55,SHARP,46.85,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0101.jpg,70,MODERATE,2222.78,SHARP,52.33,DARK,57.5,GOOD,54.39,SHARP,47.15,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0102.jpg,70,MODERATE,2186.2,SHARP,51.52,DARK,56.54,GOOD,53.14,SHARP,46.76,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0103.jpg,70,MODERATE,2193.58,SHARP,51.91,DARK,57.04,GOOD,53.75,SHARP,46.84,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0104.jpg,70,MODERATE,2189.75,SHARP,51.59,DARK,56.66,GOOD,53.37,SHARP,46.79,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0105.jpg,70,MODERATE,2191.14,SHARP,51.91,DARK,56.96,GOOD,54.06,SHARP,46.81,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0106.jpg,70,MODERATE,2155.74,SHARP,51.0,DARK,56.05,GOOD,52.75,SHARP,46.43,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0107.jpg,70,MODERATE,2217.34,SHARP,52.2,DARK,57.24,GOOD,54.55,SHARP,47.09,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0108.jpg,70,MODERATE,2269.75,SHARP,53.5,DARK,58.18,GOOD,55.97,SHARP,47.64,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0109.jpg,70,MODERATE,2251.1,SHARP,52.99,DARK,57.48,GOOD,55.06,SHARP,47.45,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0110.jpg,70,MODERATE,2189.07,SHARP,50.64,DARK,55.57,GOOD,52.83,SHARP,46.79,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0111.jpg,70,MODERATE,2192.19,SHARP,50.92,DARK,55.97,GOOD,53.07,SHARP,46.82,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0112.jpg,70,MODERATE,2215.23,SHARP,51.91,DARK,56.92,GOOD,54.11,SHARP,47.07,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0113.jpg,70,MODERATE,2256.27,SHARP,52.6,DARK,57.55,GOOD,54.71,SHARP,47.5,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0114.jpg,70,MODERATE,2228.4,SHARP,52.05,DARK,56.87,GOOD,53.87,SHARP,47.21,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0115.jpg,70,MODERATE,2178.63,SHARP,50.89,DARK,55.93,GOOD,52.3,SHARP,46.68,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0116.jpg,70,MODERATE,2170.43,SHARP,50.54,DARK,55.65,GOOD,52.0,SHARP,46.59,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0117.jpg,70,MODERATE,2159.56,SHARP,50.14,DARK,55.28,GOOD,51.65,SHARP,46.47,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0118.jpg,70,MODERATE,2182.46,SHARP,50.76,DARK,55.95,GOOD,52.6,SHARP,46.72,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0119.jpg,70,MODERATE,2193.37,SHARP,51.04,DARK,56.18,GOOD,52.9,SHARP,46.83,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0120.jpg,70,MODERATE,2215.46,SHARP,51.5,DARK,56.6,GOOD,53.56,SHARP,47.07,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0121.jpg,70,MODERATE,2236.07,SHARP,52.49,DARK,57.33,GOOD,54.36,SHARP,47.29,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0122.jpg,70,MODERATE,2237.68,SHARP,52.06,DARK,56.82,GOOD,54.13,SHARP,47.3,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0123.jpg,70,MODERATE,2238.39,SHARP,51.97,DARK,56.6,GOOD,53.94,SHARP,47.31,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0124.jpg,70,MODERATE,2237.49,SHARP,52.15,DARK,56.88,GOOD,54.26,SHARP,47.3,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0125.jpg,70,MODERATE,2205.81,SHARP,51.53,DARK,56.3,GOOD,53.23,SHARP,46.97,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0126.jpg,70,MODERATE,2221.05,SHARP,51.91,DARK,56.88,GOOD,53.91,SHARP,47.13,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0127.jpg,70,MODERATE,2172.54,SHARP,51.87,DARK,56.77,GOOD,53.71,SHARP,46.61,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0128.jpg,70,MODERATE,2154.2,SHARP,51.06,DARK,56.33,GOOD,53.01,SHARP,46.41,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson007_x264,motion_0129.jpg,70,MODERATE,2164.21,SHARP,51.25,DARK,56.62,GOOD,53.28,SHARP,46.52,HIGH,320x240,"Increase Brightness, Apply Denoising"
